path,sentence
common_voice_id_26009428.wav,octavian dan lepidus mengalahkan perlawanan pompei terakhir di sicily
common_voice_id_26009430.wav,buku itu adalah buku terlaris new york times
common_voice_id_26009431.wav,setelah itu dia dan ibunya pindah ke toronto di mana dia lulus dari perguruan tinggi harbord
common_voice_id_26009432.wav,odense steel shipyard berada di munkebo
common_voice_id_26009453.wav,versi markowitz tampaknya terlalu sentimental untuk sutradara donner yang tidak menyukainya
common_voice_id_26009454.wav,pekerjaan sesinya terus berlanjut hingga saat ini
common_voice_id_26009455.wav,dia berteori bahwa proses ini terlibat dalam mekanisme syaraf perhatian
common_voice_id_26009456.wav,buah merah lebih tajam kuning dan oranye lebih manis
common_voice_id_26009458.wav,marcandré hamelin telah memberikan resital di banyak kota
common_voice_id_26009506.wav,sungai suquehanna mengalir melewati desa
common_voice_id_26009508.wav,toko kelontong the ruseet burbank berjalan sangat baik selama jangka waktu yang lama
common_voice_id_26009510.wav,vicente fox center of studies library and museum terletak di dalam kota
common_voice_id_26009511.wav,lebih umum mesohil menegang oleh spikula mineral oleh serat spongin atau keduanya
common_voice_id_26009512.wav,nama keluarga rusia yang terkait adalah zaytsev
common_voice_id_26009556.wav,wasit mengawasi dengan saksama ketika pitcher kidal melempar bola dari mound
common_voice_id_26009558.wav,ia kemudian menjadi presiden pieks peak hillclimb association
common_voice_id_26009559.wav,holober sering bekerja dengan bassis john patitucci
common_voice_id_26009561.wav,littell memaksa jack ruby mencari rumah schiffrin
common_voice_id_26009562.wav,enzim lain seperti itu diketahui secara signifikan meningkatkan bioasimilasi nutrisi
common_voice_id_26009577.wav,caddo tidak menawarkan bantuan dan dia dipaksa mundur
common_voice_id_26009578.wav,mereka tinggal di los angeles dan di south wraxall manor wiltshire inggris
common_voice_id_26009579.wav,stasiun kereta api allawah berada di jalur illawarra yang dilayani oleh sydney trains
common_voice_id_26009580.wav,misalnya mekanika klasik tidak membedakan antara kerangka referensi yang tidak mempercepat
common_voice_id_26009581.wav,hughes juga muncul di film aspen extreme above suspicion dan like crazy
common_voice_id_26009617.wav,sebagian besar daerah multiversum memiliki sifatsifat yang sangat berbeda
common_voice_id_26009618.wav,kapal itu dianugerahi penghargaan unit meritorious
common_voice_id_26009619.wav,gateway menamai salah satu tribunnya the darrell russell stand untuk mengenangnya
common_voice_id_26009620.wav,hanna city merupakan bagian dari peoria illinois metropolitan statistical area
common_voice_id_26009621.wav,ada prosedur khusus untuk menangani kasus yang diragukan atau dipersengketakan
common_voice_id_26009623.wav,dia memainkan sebagian besar kariernya sebagai gelandang serang untuk bayern munich
common_voice_id_26009624.wav,mesin empat silinder yang tersedia sama dengan focus
common_voice_id_26009625.wav,kelompok coxeter sangat terhubung dengan kelompok refleksi
common_voice_id_26009626.wav,kali ini pada gilirannya ia pun cepat bergerak minggir
common_voice_id_26009627.wav,seniornya brigadir roger apriyor mengambil alih pimpinan
common_voice_id_26009648.wav,setiap pekan dia menandai sebuah nama dari daftar setelah mengalahkan mereka dalam pertandingan
common_voice_id_26009650.wav,fasilitas ini sekarang menangani campuran bensin solar bahan bakar jet etanol dan bahan bakar
common_voice_id_26009652.wav,beberapa pesulap chaos juga menggunakan obat psikedelik dalam beberapa praktik seperti chemognosticism
common_voice_id_26009654.wav,gelar lain untuk peringkat prajurit termasuk fusilier sapper penembak senapan pengrajin dan penjaga
common_voice_id_26009655.wav,ibukotanya adalah loa
common_voice_id_26009682.wav,orang yang mati tidak memiliki teman
common_voice_id_26009683.wav,di lantai atas original solar memiliki koleksi mainan
common_voice_id_26009685.wav,saat bicara cepat enklit hyume sering menjadi yuhme atau bahkan yume
common_voice_id_26009686.wav,isinya menyerang penyalahgunaan gereja dengan ketulusan dan semangat yang luar biasa
common_voice_id_26009724.wav,timtim olahraga yang tercantum di bawah ini berbasis di saitama
common_voice_id_26009725.wav,ini adalah penyiar swasta pertama di chili
common_voice_id_26009726.wav,ergastulum dinyatakan sebagai bangunan ilegal pada masa pemerintahan hadrian
common_voice_id_26009727.wav,kau mengalami lari yang menyenangkan
common_voice_id_26009728.wav,sawallisch merupakan anggota kehormatan robert schumann society
common_voice_id_26009776.wav,isinya lagulagu asli paige dan aransemen baru lagulagu natal klasik
common_voice_id_26009778.wav,salvinorin adalah diterpenoid neoklerodane trans
common_voice_id_26009780.wav,brett lahir dan masih tinggal di massachusetts
common_voice_id_26009781.wav,layout dibagi menjadi dua fase ukuran dan susunan
common_voice_id_26009782.wav,mari kita merumuskan apa yang kita ketahui
common_voice_id_26009810.wav,diyakini juga bahwa pengkodean ditulis ulang
common_voice_id_26009812.wav,acara ini didukung secara luas oleh kelompok masyarakat bisnis regional dan layanan darurat
common_voice_id_26009814.wav,diane memiliki dua saudara kandung howard schulder dan sylvia schulder fisher
common_voice_id_26009816.wav,hanya terdapat dokumen tertulis tentang rumah bawah tanah bangsa scythia dan jerman
common_voice_id_26009817.wav,saguenay adalah tempat kedudukan peradilan negeri chicoutimi
common_voice_id_26009850.wav,ini adalah pertama kalinya dalam sejarah kingswood hal ini terjadi
common_voice_id_26009851.wav,saya berada dalam situasi yang sedikit sulit
common_voice_id_26009852.wav,setelah bertugas di algiers ia kembali ke paris dan melanjutkan pekerjaannya di film
common_voice_id_26009853.wav,tak ada yang terluka
common_voice_id_26009854.wav,smith khawatir karena meeker lebih muda darinya
common_voice_id_26009912.wav,ault dan istri pertamanya julie memiliki dua anak
common_voice_id_26009913.wav,layanan ini adalah salah satu layanan kereta pendolino di eropa tengah dan timur
common_voice_id_26009914.wav,ada dua orang di bawah mencarimu bisiknya
common_voice_id_26009915.wav,norlin mengelola distribusi untuk kompetitor besar oberheim moog music
common_voice_id_26009916.wav,masjid ini awalnya dirancang oleh nazaruddin putra seorang imam
common_voice_id_26009942.wav,lebih baik menjaga yang telah ada daripada mencari yang lebih berharga dengan mengorbankan apa yang kita miliki
common_voice_id_26009943.wav,jembatan ini menawarkan salah satu pemandangan panorama terbaik kota kiel
common_voice_id_26009944.wav,denning mengatakan bahwa ketiga komponen itu nantinya dapat melapor kepada penyelesai
common_voice_id_26009945.wav,permainan antara kelas yang bertanding dengan hadiah kecil mungkin akan diselenggarakan
common_voice_id_26009946.wav,nyonya dan tuan yang memperkerjakan aku akan tertarik menerima layananmu sementara
common_voice_id_26009987.wav,perilaku makan acanthosaura yang khas adalah gaya dudukdanmenunggu
common_voice_id_26009989.wav,hukumnya sangat jelas
common_voice_id_26009991.wav,pasukan kami siap untuk melakukan serangan berat
common_voice_id_26009992.wav,noel omahony diangkat kembali sebagai manajer tetapi tantangan gelar tersebut runtuh
common_voice_id_26009994.wav,mereka adalah saprozoik mengonsumsi benda mati yang mengesankan peran komensalnya
common_voice_id_26010034.wav,detail konstruksi seperti batu bata sengaja diekspos untuk mengomunikasikan estetika kasar
common_voice_id_26010035.wav,empat musisi bermain musik di jalan
common_voice_id_26010036.wav,dua pria makan di bangku di sebelah pria yang tertidur
common_voice_id_26010037.wav,camp cooke sebuah kamp angkatan darat di wilayah santa barbara california dinamai dengan namanya
common_voice_id_26010038.wav,senyawa ini penting dalam sintesis senyawa heterosiklik
common_voice_id_26010079.wav,ini penting dalam sebagian besar tarian pasangan tetapi khususnya dalam tarian ruang dansa modern
common_voice_id_26010080.wav,mike menebang pohon yang merusak pemandangan
common_voice_id_26010081.wav,ia mendirikan boys club pertama california di san pedro
common_voice_id_26010082.wav,gehrels juga menemukan sejumlah komet
common_voice_id_26010083.wav,ini telah menarik banyak orang dari seluruh indonesia untuk datang tinggal dan bekerja
common_voice_id_26010119.wav,orangorang menunggu untuk menurunkan barang dari truk
common_voice_id_26010120.wav,pengguna akan menarik pin pengaman dan berlari demi keselamatannya
common_voice_id_26010121.wav,melewati utara akan sampai di yarburgh dan melintasi jalan alvinghamyarburgh dekat newholme
common_voice_id_26010122.wav,dia merasa bahwa dia tidak cukup mendukung penegakan hukum
common_voice_id_26010123.wav,regenerasi dari corpyha cukup sehat di lakefield
common_voice_id_26010178.wav,adiknya yang bernama barbara whitney carr adalah presiden dari chicago horticultural society
common_voice_id_26010179.wav,seorang pria yang bertelanjang dada menarik setang sepedanya untuk melakukan trik wheelie
common_voice_id_26010181.wav,woldenberg terlahir di monterrey di sebuah keluarga yang berimigrasi dari eropa timur
common_voice_id_26010182.wav,villa ferrettiangeli di dolo juga ada di riviera
common_voice_id_26010184.wav,di antara para penonton turut hadir presiden bill clinton dan ibu negara hillary clinton
common_voice_id_26010219.wav,wilayah ini berisi pantai dan hutan
common_voice_id_26010220.wav,namun kekuatan yang lebih kecil terus mendorong badan pemerintahan yang berbasis di washington
common_voice_id_26010221.wav,ini adalah atap gaya tradisional gambrel
common_voice_id_26010222.wav,kapal selam pembawa ranjau untuk ditanam di pantai merupakan kendaraan kecil yang ditujukan untuk meletakkan ranjau di pelabuhan musuh dan melakukan pendekatan
common_voice_id_26010224.wav,ini adalah film pertama bergman setelah meninggalkan suaminya sutradara roberto rossellini
common_voice_id_26010245.wav,tiap boohbah memiliki warna yang berbeda
common_voice_id_26010246.wav,mereka memiliki tiga anak lakilaki sam mike dan tony
common_voice_id_26010247.wav,arsitek j j p oud adalah orang dari rotterdam yang terkenal pada masa itu
common_voice_id_26010249.wav,sebuah pencapaian yang tidak mungkin diraih dengan kimia organik tradisional
common_voice_id_26010250.wav,ekonomi claremore ada bermacammacam
common_voice_id_26010571.wav,bukti menunjukkan bahwa para pelacur memiliki beberapa budak
common_voice_id_26010572.wav,impeler dapat dipasang pada poros yang sama atau pada poros yang berbeda
common_voice_id_26010573.wav,saya membawanya ke cubby broccoli
common_voice_id_26010574.wav,pusat pendidikan dan insidetrack perusahaan pelatihan mahasiswa yang dia bentuk bersama kai drekmeier
common_voice_id_26010575.wav,kadalkadal ini memiliki mata yang besar dengan pupil vertikal dan mereka tidak memiliki kelopak mata
common_voice_id_26010613.wav,sejak meninggalkan dáil éireann mcdowell telah bertugas kembali sebagai penasihat senior
common_voice_id_26010614.wav,souther dalam band southerhillmanfuray
common_voice_id_26010616.wav,sebuah pelat lantai kuningan di romsey abbey menjadi penghormatan bagi banyak dari mereka
common_voice_id_26010618.wav,ryan newman memenangkan posisi
common_voice_id_26010665.wav,kerr menghadiri appleby primary dan waimea college di nelson
common_voice_id_26010666.wav,califon berbatasan dengan kota hunterdon county di lebanon township dan tewksbury township
common_voice_id_26010667.wav,pio v corpuz sebelumnya dikenal sebagai limbuhan
common_voice_id_26010668.wav,albatros pemalu memiliki panjang lebar sayap dan berat yang ratarata
common_voice_id_26010669.wav,terletak di pinggiran kota adalah bagian dari sullivan creek yang mengalir ke mitchell
common_voice_id_26010720.wav,jerry vultue menjadi wakil presiden dan kepala teknisi
common_voice_id_26010721.wav,oakville transit awalnya juga menyimpan dan merawat bus di garasi mereka
common_voice_id_26010722.wav,mutasi dalam gen yang mengenkode protein ini berujung pada distrofi kornea meesmann
common_voice_id_26010723.wav,kediaman resmi presiden berada di state house nairobi
common_voice_id_26010725.wav,dia memainkan satu pertandingan di babak playoff kalah melawan atlanta braves
common_voice_id_26010752.wav,di dalamnya dia mengusulkan rencana spesifik untuk menggunakan teknologi informasi untuk memerangi kejahatan
common_voice_id_26010753.wav,danau lookout dan danau schlatter di ujung semenanjung
common_voice_id_26010754.wav,karena launcelot tidak berhasil menemukan cawan suci crockford mengusulkan galahad dan cawan suci
common_voice_id_26010756.wav,karakter tersebut dibuat oleh penulis yang tidak diketahui dengan artis leonard star
common_voice_id_26010777.wav,putri mereka susan emshwiller ikut menulis film pollock
common_voice_id_26010778.wav,secara etimologis nama acidocroton berarti puring asam
common_voice_id_26010779.wav,kami memiliki hubungan yang harmonis dengan tetangga kami
common_voice_id_26010780.wav,holt mendiversifikasi pasar dealer mengembangkannya ke ukurannya seperti saat ini
common_voice_id_26010781.wav,kritik atas esai singer umumnya berupa keberatan tuntutan
common_voice_id_26010941.wav,protes dimulai dengan demonstrasi damai sebelum polisi membalas dengan kasar
common_voice_id_26010942.wav,dia diberikan peran sebagai pemain sepatu roda yang ditampilkan di roller boogie pada tahun yang sama
common_voice_id_26010943.wav,kota terbesar di wilayah ini adalah lahti
common_voice_id_26010944.wav,lucifer merujuk ke perencana edward kekasih palsu victoria yang berada di belakang plot tersebut
common_voice_id_26010945.wav,hewan berkuku liar atau peliharaan seperti domba berfungsi sebagai inang perantara
common_voice_id_26011010.wav,hidup ini sangat menyedihkan bukan
